txtTitolo,SottoTitolo2
Indice dei prezzi all’origine - sintesi dell’andamento mensile 2024,Base dell’Indice 2010=100

Macro_Categoria,Mese,PrezzoMedioPerUdM18,Categoria,PrezzoMedioPerUdM19,Gruppo,PrezzoMedioPerUdM20,Prodotto,PrezzoMedioPerUdM21,Varieta,PrezzoMedioPerUdM22,PrezzoMedioPerUdM23
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Bigarreau,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Bigarreau,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Ciliegie,"131,84",Bigarreau,"101,92","161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Ciliegie,"113,17",Bigarreau,n.d.,"157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Ciliegie,"154,83",Bigarreau,n.d.,"163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Ciliegie,n.d.,Bigarreau,n.d.,"168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Ciliegie,n.d.,Bigarreau,n.d.,"179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Bigarreau,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Bigarreau,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Bigarreau,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Dure,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Dure,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Dure,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Dure,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Ciliegie,"131,84",Dure,"124,77","161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Ciliegie,"113,17",Dure,"103,52","157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Ciliegie,"154,83",Dure,"99,20","163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Ciliegie,n.d.,Dure,n.d.,"168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Ciliegie,n.d.,Dure,n.d.,"179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Dure,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Dure,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Dure,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Ferrovia,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Ferrovia,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Ferrovia,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Ferrovia,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Ciliegie,"131,84",Ferrovia,"132,88","161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Ciliegie,"113,17",Ferrovia,"94,76","157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Ciliegie,"154,83",Ferrovia,n.d.,"163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Ciliegie,n.d.,Ferrovia,n.d.,"168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Ciliegie,n.d.,Ferrovia,n.d.,"179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Ferrovia,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Ferrovia,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Ferrovia,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Mora Di Verona,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Mora Di Verona,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Mora Di Verona,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Mora Di Verona,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Ciliegie,"131,84",Mora Di Verona,n.d.,"161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Ciliegie,"113,17",Mora Di Verona,"166,05","157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Ciliegie,"154,83",Mora Di Verona,"184,22","163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Ciliegie,n.d.,Mora Di Verona,n.d.,"168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Ciliegie,n.d.,Mora Di Verona,n.d.,"179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Mora Di Verona,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Mora Di Verona,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Mora Di Verona,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Tenere,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Tenere,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Tenere,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Tenere,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Ciliegie,"131,84",Tenere,"182,07","161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Ciliegie,"113,17",Tenere,"169,23","157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Ciliegie,"154,83",Tenere,"133,32","163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Ciliegie,n.d.,Tenere,n.d.,"168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Ciliegie,n.d.,Tenere,n.d.,"179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Tenere,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Tenere,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Ciliegie,n.d.,Tenere,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Nettarine,n.d.,Polpa Gialla,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Nettarine,n.d.,Polpa Gialla,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Nettarine,n.d.,Polpa Gialla,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Nettarine,n.d.,Polpa Gialla,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Nettarine,n.d.,Polpa Gialla,n.d.,"161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Nettarine,"163,14",Polpa Gialla,"163,14","157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Nettarine,"143,76",Polpa Gialla,"143,76","163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Nettarine,"140,94",Polpa Gialla,"140,94","168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Nettarine,"161,49",Polpa Gialla,"161,49","179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Nettarine,n.d.,Polpa Gialla,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Nettarine,n.d.,Polpa Gialla,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Nettarine,n.d.,Polpa Gialla,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Bianca,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Bianca,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Bianca,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Bianca,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Pesche,n.d.,Polpa Bianca,n.d.,"161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Pesche,"164,86",Polpa Bianca,"156,88","157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Pesche,"141,72",Polpa Bianca,"134,36","163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Pesche,"136,89",Polpa Bianca,"129,52","168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Pesche,"152,32",Polpa Bianca,"139,11","179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Bianca,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Bianca,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Bianca,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Gialla,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Gialla,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Gialla,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Gialla,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Pesche,n.d.,Polpa Gialla,n.d.,"161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Pesche,"164,86",Polpa Gialla,"165,05","157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Pesche,"141,72",Polpa Gialla,"144,32","163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Pesche,"136,89",Polpa Gialla,"140,18","168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Pesche,"152,32",Polpa Gialla,"156,24","179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Gialla,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Gialla,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Pesche,n.d.,Polpa Gialla,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Susine,n.d.,Angeleno,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Susine,n.d.,Angeleno,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Susine,n.d.,Angeleno,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Susine,n.d.,Angeleno,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Susine,n.d.,Angeleno,n.d.,"161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Susine,"116,39",Angeleno,n.d.,"157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Susine,"103,38",Angeleno,n.d.,"163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Susine,"129,02",Angeleno,n.d.,"168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Susine,"130,87",Angeleno,"130,95","179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Susine,n.d.,Angeleno,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Susine,n.d.,Angeleno,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Susine,n.d.,Angeleno,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Susine,n.d.,Black Gruppo,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Susine,n.d.,Black Gruppo,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Susine,n.d.,Black Gruppo,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Susine,n.d.,Black Gruppo,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Susine,n.d.,Black Gruppo,n.d.,"161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Susine,"116,39",Black Gruppo,n.d.,"157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Susine,"103,38",Black Gruppo,"128,20","163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Susine,"129,02",Black Gruppo,"104,72","168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Susine,"130,87",Black Gruppo,n.d.,"179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Susine,n.d.,Black Gruppo,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Susine,n.d.,Black Gruppo,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Susine,n.d.,Black Gruppo,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Susine,n.d.,Goccia D'oro,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Susine,n.d.,Goccia D'oro,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Susine,n.d.,Goccia D'oro,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Susine,n.d.,Goccia D'oro,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Susine,n.d.,Goccia D'oro,n.d.,"161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Susine,"116,39",Goccia D'oro,n.d.,"157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Susine,"103,38",Goccia D'oro,"95,23","163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Susine,"129,02",Goccia D'oro,n.d.,"168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Susine,"130,87",Goccia D'oro,n.d.,"179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Susine,n.d.,Goccia D'oro,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Susine,n.d.,Goccia D'oro,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Susine,n.d.,Goccia D'oro,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Susine,n.d.,President,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Susine,n.d.,President,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Susine,n.d.,President,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Susine,n.d.,President,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Susine,n.d.,President,n.d.,"161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Susine,"116,39",President,n.d.,"157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Susine,"103,38",President,n.d.,"163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Susine,"129,02",President,"126,09","168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Susine,"130,87",President,"127,48","179,66"
Coltivazioni,ott,"212,60","Frutta Fresca, A Guscio E Agrumi Freschi","200,24",Frutta A Nocciolo,n.d.,Susine,n.d.,President,n.d.,"184,97"
Coltivazioni,nov,"195,38","Frutta Fresca, A Guscio E Agrumi Freschi","194,19",Frutta A Nocciolo,n.d.,Susine,n.d.,President,n.d.,"178,32"
Coltivazioni,dic,"193,33","Frutta Fresca, A Guscio E Agrumi Freschi","197,29",Frutta A Nocciolo,n.d.,Susine,n.d.,President,n.d.,"177,47"
Coltivazioni,gen,"205,61","Frutta Fresca, A Guscio E Agrumi Freschi","193,77",Frutta A Nocciolo,n.d.,Susine,n.d.,Ruth Gerstetter,n.d.,"175,86"
Coltivazioni,feb,"194,26","Frutta Fresca, A Guscio E Agrumi Freschi","193,24",Frutta A Nocciolo,n.d.,Susine,n.d.,Ruth Gerstetter,n.d.,"168,85"
Coltivazioni,mar,"178,44","Frutta Fresca, A Guscio E Agrumi Freschi","187,46",Frutta A Nocciolo,n.d.,Susine,n.d.,Ruth Gerstetter,n.d.,"162,03"
Coltivazioni,apr,"178,95","Frutta Fresca, A Guscio E Agrumi Freschi","185,11",Frutta A Nocciolo,n.d.,Susine,n.d.,Ruth Gerstetter,n.d.,"161,64"
Coltivazioni,mag,"180,50","Frutta Fresca, A Guscio E Agrumi Freschi","169,77",Frutta A Nocciolo,"141,51",Susine,n.d.,Ruth Gerstetter,n.d.,"161,45"
Coltivazioni,giu,"170,84","Frutta Fresca, A Guscio E Agrumi Freschi","145,33",Frutta A Nocciolo,"135,94",Susine,"116,39",Ruth Gerstetter,"142,86","157,67"
Coltivazioni,lug,"178,53","Frutta Fresca, A Guscio E Agrumi Freschi","130,43",Frutta A Nocciolo,"125,44",Susine,"103,38",Ruth Gerstetter,"128,57","163,05"
Coltivazioni,ago,"185,37","Frutta Fresca, A Guscio E Agrumi Freschi","141,98",Frutta A Nocciolo,"137,48",Susine,"129,02",Ruth Gerstetter,n.d.,"168,13"
Coltivazioni,set,"208,60","Frutta Fresca, A Guscio E Agrumi Freschi","170,05",Frutta A Nocciolo,"151,07",Susine,"130,87",Ruth Gerstetter,n.d.,"179,66"
